OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;USTRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
4212;01211016152013202021;01;0;55;035;2021;10;11;7;2;2;6;0;0;0;1;0;0;0;0;612281.371286065317690;5983499.771039655432105;10.712493524000024;53.987602461000051
4214;01211229152013692022;01;0;03;000;2021;12;13;4;3;2;2;0;1;0;1;0;0;0;0;611133.418520293198526;5971996.425917109474540;10.690809177000062;53.884503543000051
4215;01210701171013392021;01;0;56;050;2021;07;11;5;3;2;3;0;1;1;1;0;0;0;0;546976.102244437672198;5937227.070216111838818;9.709562889000040;53.581789498000035
4216;01211020161013052022;01;0;62;062;2021;10;06;4;1;6;5;2;1;0;1;1;0;0;0;594809.699784407392144;5960329.147027237340808;10.438951806000034;53.782909852000046
4217;01211217134013352021;01;0;57;024;2021;12;13;6;3;0;1;0;1;0;1;0;1;0;0;568280.047813360579312;5997022.658945834264159;10.044600232000050;54.116811863000066
4218;01211107134013712021;01;0;02;000;2021;11;03;1;3;0;7;2;1;0;0;0;0;0;1;573864.364606957882643;6020268.608226219192147;10.135734182000022;54.324924308000050
4219;01211022161013662021;01;0;53;032;2021;10;16;6;3;2;6;0;1;0;1;0;0;0;1;590286.925220392644405;5923149.476976454257965;10.359552150000070;53.449619429000052
4220;01210910171013582021;01;0;60;075;2021;09;08;6;3;5;3;0;1;0;1;0;0;0;1;594802.466000022366643;5988502.659999776631594;10.447570760000076;54.036055822000037
4221;01210824171013002021;01;0;60;063;2021;08;07;3;3;5;2;0;0;1;1;0;0;0;0;568287.132591748610139;5948933.041739298030734;10.033981663000077;53.684649396000054
4222;01210714152013272021;01;0;55;016;2021;07;16;4;3;0;7;0;0;1;0;0;0;0;0;629576.793000098317862;6006692.704999610781670;10.986045738000030;54.191884137000045
4223;01210828145013002021;01;0;04;000;2021;08;16;7;3;2;6;0;1;0;1;0;0;0;0;564863.596820794977248;5991063.856768807396293;9.991064548000054;54.063705693000031
4224;01210624171013462021;01;0;60;063;2021;06;14;5;3;5;3;0;0;1;1;0;0;0;0;564774.434799186885357;5947188.612045114859939;9.980438193000055;53.669419345000051
4225;01210719105132342021;01;0;55;004;2021;07;16;2;3;2;6;0;0;0;1;0;0;0;0;610984.143295165151358;5974477.035176446661353;10.689438093000035;53.906821708000052
4227;01210630105132722021;01;0;61;022;2021;06;21;4;3;8;1;1;1;0;1;0;0;0;0;535014.022975819185376;5971321.266083749011159;9.532749340000066;53.889160808000042
4228;01211010171013532021;01;0;56;036;2021;10;15;1;3;4;5;0;0;0;1;0;0;0;0;544550.260801111347973;5947259.674478262662888;9.674360052000054;53.672172802000034
4229;01211222125013542021;01;0;59;075;2021;12;18;4;3;1;5;2;0;0;1;0;0;0;0;535851.090559951961040;6041915.169290842488408;9.553907454000068;54.523544689000062
4230;01211211161013882021;01;0;62;082;2021;12;11;7;3;2;6;0;0;0;1;0;0;0;0;593066.740249233320355;5941039.446075769141316;10.406715423000037;53.609893783000075
4231;01211129125013762021;01;0;01;000;2021;11;18;2;3;6;4;2;0;0;1;1;0;0;0;527431.192000001668930;6072561.925999838858843;9.426699246000055;54.799482993000026
4232;01211101134013152021;01;0;57;045;2021;11;15;2;3;5;3;0;0;0;1;0;0;0;0;592825.558666177093983;6008387.082418600097299;10.423506719000045;54.215076164000038
4233;01210901171013122021;01;0;60;039;2021;09;12;4;3;4;3;0;0;1;1;0;0;0;1;566321.921434471383691;5960732.592728728428483;10.006761360000041;53.790944249000063
4234;01211108125013872021;01;0;59;120;2021;11;16;2;3;5;3;2;1;0;1;0;0;0;0;525168.063185581006110;6071758.275237638503313;9.391426868000053;54.792379635000032
4235;01210904152013552021;01;0;55;033;2021;09;14;7;3;5;3;0;0;0;1;0;1;0;0;621249.913048642687500;6018265.454711327329278;10.863175073000036;54.297875775000080
4237;01211111171013062021;01;0;56;026;2021;11;20;5;3;8;1;2;1;0;1;0;0;0;0;554266.050466221757233;5956748.957729510962963;9.823076604000050;53.756538662000082
4238;01211024134013302021;01;0;57;007;2021;10;13;1;2;2;6;0;0;0;0;0;1;0;0;608633.319839934818447;6017870.512662442401052;10.669256212000050;54.297165979000056
4239;01210912134013002021;01;0;57;044;2021;09;09;1;2;8;7;0;0;1;0;0;0;0;0;596157.752269420772791;6016100.586247332394123;10.477062906000072;54.283764236000081
4240;01210826145013212021;01;0;58;063;2021;08;17;5;3;2;6;0;0;0;1;0;0;0;1;566427.106000005267560;6009067.511999802663922;10.018914209000059;54.225292473000081
4241;01210717152013252021;01;0;03;000;2021;07;22;7;3;0;7;2;0;1;0;0;0;0;0;610121.874035911634564;5969974.339852795004845;10.674700393000023;53.866552321000029
4242;01210817134013222021;01;0;02;000;2021;08;12;3;3;3;6;0;0;0;1;0;0;1;0;572758.933279145509005;6018136.274789622053504;10.118221050000045;54.305922506000059
4243;01210625152013522021;01;0;55;004;2021;06;13;6;3;0;7;0;0;0;1;0;0;0;0;610785.116474670358002;5974493.958793511614203;10.686416013000041;53.907016331000079
4244;01210708134013192021;01;0;02;000;2021;07;09;5;3;0;7;0;0;1;0;0;0;0;1;572711.755393995903432;6019917.534986179322004;10.117929944000025;54.321935155000062
4247;01211012161013332021;01;0;62;018;2021;10;22;3;3;6;4;2;0;0;1;1;0;0;0;581676.236031936481595;5933823.307472569867969;10.232705316000022;53.546945778000065
4248;01211222125013592021;01;0;01;000;2021;12;13;4;3;0;7;0;1;0;0;0;0;0;1;527911.316404737532139;6071456.556695273146033;9.434061035000070;54.789523139000039
4249;01211213171013442021;01;0;62;076;2021;12;16;2;3;4;7;1;1;0;1;0;0;0;0;570590.764025386422873;5951707.773354960605502;10.069487900000070;53.709279227000081
4250;01211130181013162021;01;0;51;034;2021;11;18;3;3;1;5;2;0;0;1;0;0;0;0;493145.083342120982707;5984966.954794615507126;8.895391410000059;54.012944649000076
4251;01211103145013612021;01;0;58;155;2021;11;17;4;3;5;2;1;0;0;1;0;0;0;1;541415.562903861515224;6003671.774596689268947;9.634556820000057;54.179433413000027
4252;01210903171013892021;01;0;56;041;2021;09;16;6;3;5;3;0;0;1;1;0;0;0;0;559728.311237837187946;5952637.996808892115951;9.905120018000048;53.718995254000049
4253;01210820171013292021;01;0;56;003;2021;08;09;6;2;5;2;0;0;0;0;0;1;0;1;549891.081266088411212;5956685.140028085559607;9.756715899000028;53.756402321000053
4254;01210617181013442021;01;0;61;031;2021;06;19;5;3;5;3;0;0;0;1;0;0;0;1;523215.285564453341067;5986382.311456114053726;9.354378624000049;54.025189016000070
4255;01210712152013152021;01;0;55;035;2021;07;11;2;3;2;7;0;0;0;1;0;1;0;0;614897.765094963833690;5979485.536247706040740;10.750865211000075;53.950964468000052
4256;01210620134013392022;01;0;57;001;2021;06;15;1;3;2;6;0;0;0;1;0;0;0;0;587681.103891067206860;6000790.949431508779526;10.342426839000041;54.147729586000082
4257;01210811105132942021;01;0;62;023;2021;08;15;4;3;9;7;0;0;0;1;0;0;0;0;584275.551624579355121;5944401.617657048627734;10.274783819000049;53.641595008000081
4259;01210814105132952021;01;0;58;049;2021;08;11;7;2;3;6;0;0;0;1;0;0;0;0;554728.581175945699215;6009241.692687805742025;9.839527845000021;54.228241146000073
4260;01210925152013782021;01;0;55;035;2021;09;12;7;3;0;7;0;1;1;0;0;0;0;0;612988.541095794178545;5977962.820073038339615;10.721222749000049;53.937704864000068
4261;01210724171013832021;01;0;56;039;2021;07;04;7;2;8;7;1;0;0;1;0;0;0;0;552253.457238792441785;5945297.570853939279914;9.790622371000040;53.653824982000060
4264;01211205161013472021;01;0;53;090;2021;12;04;1;3;9;1;2;2;0;1;0;0;0;0;612241.954000051133335;5943926.944999711588025;10.697464202000049;53.632079939000050
4265;01210908134013112021;01;0;02;000;2021;09;15;4;2;3;6;0;0;1;0;0;0;0;0;572055.506828329525888;6018072.155113862827420;10.107396974000039;54.305446057000040
4266;01211123134013122021;01;0;02;000;2021;11;15;3;3;5;2;0;0;1;1;0;0;0;0;569476.990376116707921;6019289.208991512656212;10.068059548000065;54.316739600000062
4267;01211115152013842021;01;0;55;040;2021;11;14;2;2;5;3;0;0;0;1;0;0;0;0;608105.427136809565127;5972303.643301660194993;10.644870224000044;53.887903584000071
4268;01211028171013932021;01;0;56;015;2021;10;14;5;3;3;6;0;0;1;0;0;0;0;0;545219.983404314145446;5958358.269928121939301;9.686118671000031;53.771866060000036
4269;01210916145013302021;01;0;58;107;2021;09;12;5;3;0;3;0;1;0;1;0;1;0;0;570560.798070106655359;6015790.300519196316600;10.083891218000076;54.285150289000057
4270;01210831161013872021;01;0;53;032;2021;08;12;3;3;5;2;0;0;1;1;0;0;0;0;594021.418946839869022;5920421.612929044291377;10.414953515000036;53.424453736000032
4271;01211119181013312021;01;0;61;091;2021;11;21;6;3;7;7;2;1;0;1;0;0;0;0;536868.958757416345179;5990988.733651613816619;9.563350941000067;54.065793978000045
4272;01210919152013872021;01;0;55;016;2021;09;14;1;3;9;1;0;1;0;1;0;0;0;0;626985.477462490089238;6009089.378620075061917;10.947366224000064;54.214060100000040
4274;01210804181013652021;01;0;51;044;2021;08;17;4;3;8;6;0;0;0;1;0;0;0;0;502940.704570798203349;6005643.782521968707442;9.045077391000063;54.198820051000041
4275;01210929125013702021;01;0;54;076;2021;09;12;4;3;9;1;0;0;0;1;0;0;0;0;498472.630349386483431;6072269.144021267071366;8.976242550000052;54.797599611000066
4276;01210729105132812021;01;0;58;128;2021;07;18;5;3;9;1;0;1;0;1;0;0;1;0;561074.201976230368018;5987479.118888318538666;9.932452784000077;54.031953939000061
4278;01211004171013212021;01;0;56;048;2021;10;15;2;2;2;6;0;0;0;1;0;0;0;1;548362.065022760070860;5950915.754624443128705;9.732624794000060;53.704693610000049
4279;01210801145013912021;01;0;58;107;2021;08;00;1;3;0;3;2;1;0;1;0;1;0;0;570568.270772636868060;6015802.750925350934267;10.084008921000077;54.285261135000042
4280;01211017105132392021;01;0;55;035;2021;10;16;1;3;2;6;0;1;0;1;0;0;0;0;613792.457635942846537;5981405.569733098149300;10.734746743000073;53.968458007000038
4282;01211229181013902022;01;0;51;001;2021;12;14;4;3;2;6;0;0;0;1;0;0;0;0;518778.682791416533291;5999099.054471008479595;9.287444145000052;54.139663559000041
4283;01210702171013072021;01;0;60;007;2021;07;16;6;3;4;6;0;0;0;1;0;0;0;0;578286.734167718328536;5975420.359039677307010;10.192092060000050;53.921269282000083
4284;01211021125013932021;01;0;01;000;2021;10;07;5;3;3;6;1;1;0;1;0;0;0;0;527388.291149052791297;6069796.818981673568487;9.425770797000041;54.774636731000044
4285;01211216171013822022;01;0;56;048;2021;12;08;5;3;5;2;2;0;1;1;0;0;0;0;547055.618842742405832;5950056.116091948002577;9.712704930000029;53.697086843000079
4286;01211109171013422021;01;0;62;076;2021;11;15;3;3;8;7;0;0;0;1;0;0;0;0;570659.151000006124377;5957987.745999773964286;10.071959003000075;53.765706460000047
4287;01211022171013272021;01;0;62;076;2021;10;16;6;3;0;3;0;1;1;1;0;0;0;0;573332.628878290764987;5954635.734117388725281;10.111714005000067;53.735213802000033
4288;01210910125013712021;01;0;59;075;2021;09;23;6;3;1;5;2;1;1;1;0;0;0;0;535907.263569026254117;6040975.378027433529496;9.554660835000050;54.515095074000044
4289;01210825134013312021;01;0;57;054;2021;08;17;4;3;5;3;0;1;0;1;0;0;0;0;575930.080122721381485;6002935.106725245714188;10.163099043000045;54.168867793000061
4290;01210717125013422021;01;0;54;070;2021;07;15;7;3;8;7;0;0;0;1;0;0;0;0;503087.206251570023596;6026755.215455500409007;9.047541121000052;54.388557624000043
4291;01210828152013732021;01;0;55;046;2021;08;05;7;2;0;7;2;1;1;0;0;0;0;0;645330.568712996318936;6034192.999045114964247;11.240698346000045;54.434632728000054
4292;01210624125013612021;01;0;54;019;2021;06;18;5;3;0;7;0;0;0;0;0;1;0;0;498576.583000000566244;6051458.697999829426408;8.977961102000052;54.610579319000067
4293;01210721134013972021;01;0;57;057;2021;07;09;4;3;5;3;0;0;0;1;0;0;0;0;593214.760000020265579;6002486.733999786898494;10.427645085000051;54.161991846000035
4294;01210629161013152021;01;0;62;018;2021;06;16;3;3;5;2;0;0;1;1;0;0;0;0;579717.522122939117253;5933044.637273915112019;10.202952073000063;53.540249166000081
4295;01211009181013442021;01;0;51;067;2021;10;10;7;2;4;6;0;0;0;1;0;0;0;0;503976.795000001788139;6000789.204999798908830;9.060895248000065;54.155181837000043
4296;01211221152013082021;01;0;55;035;2021;12;07;3;3;5;3;2;1;0;1;0;0;0;0;614781.538536876440048;5979342.341190773993731;10.749041163000072;53.949703825000029
4297;01211211181013622021;01;0;51;079;2021;12;14;7;3;2;2;0;1;0;1;0;0;0;0;493886.028773650527000;6008334.142453558743000;8.906225630000051;54.222971881000035
4298;01211127152013722021;01;0;03;000;2021;11;18;7;3;2;6;2;1;0;1;0;0;0;1;610423.951000048778951;5969420.036999732255936;10.679092643000047;53.861508147000052
4299;01211101145013902021;01;0;58;107;2021;11;17;2;3;0;7;2;0;1;0;0;0;0;0;570544.787445322610438;6014681.119214996695518;10.083383783000045;54.275185520000036
4300;01210902152013812021;01;0;55;046;2021;09;14;5;3;0;7;0;0;1;0;0;0;0;0;643366.788997424766421;6041044.841418107971549;11.213766572000054;54.496723330000066
4301;01210820125013982021;01;0;59;186;2021;08;15;6;3;2;2;0;0;0;1;0;0;0;0;547694.309767299331725;6069014.630041601136327;9.741290912000068;54.766089629000078
4302;01210616145013142021;01;0;04;000;2021;06;17;4;3;5;3;0;0;1;1;0;0;0;0;565117.126560646109283;5992444.536362910643220;9.995234333000042;54.076081135000038
4303;01210711161013162021;01;0;62;048;2021;07;10;1;2;0;7;0;0;1;0;0;0;0;0;602863.799838707782328;5973446.839826546609402;10.565534196000044;53.899240926000061
4304;01210809152013762021;01;0;03;000;2021;08;12;2;3;5;3;0;0;1;1;0;0;0;0;609612.396000043489039;5969711.713999735191464;10.666862202000061;53.864300644000082
4306;01210923152013982021;01;0;55;044;2021;09;17;5;3;5;7;0;1;0;1;0;0;0;0;613205.080990081652999;5988765.217855302616954;10.728534675000049;54.034704732000080
4307;01210722171013332021;01;0;56;041;2021;07;18;5;3;2;6;0;0;0;0;0;1;0;0;559528.323871779255569;5952982.284993406385183;9.902156054000045;53.722112301000038
4310;01211203161013132021;01;0;53;032;2021;12;08;6;3;9;7;0;1;0;1;0;0;0;0;594773.274797593243420;5918014.887606702744961;10.425541074000023;53.402692307000052
4311;01210907161013582021;01;0;62;001;2021;09;18;3;3;2;6;0;0;0;1;0;0;0;0;582025.310228253714740;5948769.549779566004872;10.241908218000049;53.681204172000037
4313;01211112125013942021;01;0;59;177;2021;11;20;6;3;7;7;2;0;0;1;0;0;0;0;506801.826952467672527;6076630.858250819146633;9.105901317000075;54.836753143000067
4314;01211027145013262022;01;0;58;001;2021;10;07;4;3;2;2;1;1;0;1;0;0;0;0;566121.731355456635356;6017788.194195615127683;10.016156498000043;54.303696971000079
4315;01210914125013602021;01;0;01;000;2021;09;15;3;3;2;6;0;0;0;1;0;0;1;0;528214.692094461061060;6071890.692408241331577;9.438821058000030;54.793407519000027
4316;01210830145013272021;01;0;58;135;2021;08;13;2;3;4;6;0;0;1;0;0;0;0;0;543661.528000001795590;6017495.426999807357788;9.670979012000032;54.303479557000060
4317;01210819145013652021;01;0;58;139;2021;08;07;5;2;4;6;0;1;0;1;0;0;1;0;567560.807559256441891;6010976.861408315598965;10.036730707000061;54.242301810000072
4318;01210816145013402021;01;0;58;124;2021;08;10;2;2;5;2;0;1;1;1;0;0;0;0;545750.360512901097536;6016442.158691009506583;9.702915781000058;54.293831244000046
4319;01210928125013932022;01;0;54;132;2021;09;09;3;3;0;7;0;0;0;0;0;1;0;0;501938.868397204205394;6035158.105454552918673;9.029912359000036;54.464082384000051
4320;01210727125013442021;01;0;59;184;2021;07;05;3;3;5;2;0;0;0;1;0;0;0;0;524974.548171415925026;6064644.745802929624915;9.387805708000030;54.728463061000070
4322;01211015105132652021;01;0;55;004;2021;10;16;6;3;3;6;0;1;0;1;0;0;1;0;610974.551415729336441;5974521.261569034308195;10.689308188000041;53.907221098000036
4324;01211225125013032021;01;0;59;171;2021;12;15;7;3;1;7;0;2;0;1;0;1;0;0;525459.683607234619558;6056774.513185147196054;9.394651775000057;54.657711592000055
4325;01210701171013862021;01;0;60;063;2021;07;17;5;3;3;1;0;1;0;1;0;0;0;0;565068.789251102134585;5945011.847534950822592;9.984436905000052;53.649819986000068
4326;01211216134013582021;01;0;02;000;2021;12;19;5;3;2;6;2;0;0;1;0;0;0;0;578111.570154716260731;6020992.573761044070125;10.201213082000038;54.330797191000045
4327;01211202181013362021;01;0;61;089;2021;12;10;5;3;2;2;0;2;0;1;0;0;0;1;548603.698000000789762;5983861.854999789968133;9.741500420000023;54.000770663000026
4328;01210923134013922021;01;0;02;000;2021;09;11;5;2;6;4;0;1;0;1;1;0;0;0;573367.116954428143799;6018741.235450444743037;10.127714750000052;54.311271514000055
4329;01210823161013132021;01;0;53;032;2021;08;08;2;3;2;2;0;0;0;1;0;0;0;0;590332.103918305598199;5923043.985058953985572;10.360201955000036;53.448663714000077
4330;01210619134013282021;01;0;02;000;2021;06;13;7;2;3;6;0;0;0;1;0;1;0;0;571406.026886628940701;6019974.377137828618288;10.097872326000072;54.322630240000080
4331;01210714181013632021;01;0;51;011;2021;07;07;4;2;3;6;0;0;0;1;0;0;0;0;505365.106718834489584;5973163.005940003320575;9.081665953000027;53.906868761000055
4332;01210622161013132021;01;0;62;004;2021;06;18;3;3;2;2;0;0;0;1;0;0;0;0;593702.896000022068620;5963968.036999767646194;10.423266211000055;53.815807276000044
4333;01210719152013042021;01;0;55;001;2021;07;08;2;3;2;2;0;0;0;1;0;0;0;0;606162.077743625268340;5988837.372724179178476;10.621068980000075;54.036850408000078
4334;01210812171013502021;01;0;60;039;2021;08;16;5;3;2;6;0;0;0;1;0;0;0;0;564358.843140529468656;5959666.185906210914254;9.976744195000038;53.781606970000041
4336;01210707125013002021;01;0;01;000;2021;07;17;4;3;2;6;0;1;0;1;0;0;1;0;529596.891310482285917;6069384.740489786490798;9.460061881000058;54.770808258000045
4337;01210816125013042021;01;0;01;000;2021;08;14;2;3;2;6;0;1;0;1;0;0;0;0;524421.788067376241088;6070310.845785817131400;9.379698815000040;54.779409129000044
4338;01211008171013412021;01;0;60;063;2021;10;06;6;2;5;2;1;0;0;1;0;1;0;0;569221.918000004254282;5949845.867999767884612;10.048337064000066;53.692729849000045
4339;01211220134013132021;01;0;02;000;2021;12;12;2;3;2;6;0;0;0;1;0;0;0;0;574305.078358320519328;6019928.080589108169079;10.142424286000050;54.321800482000071
4340;01211208145013852021;01;0;04;000;2021;12;07;4;3;2;6;1;1;0;1;0;0;0;0;563967.035270536318421;5991371.332874663174152;9.977432900000053;54.066580900000076
4341;01211126125013392021;01;0;01;000;2021;11;12;6;3;2;6;0;1;0;1;0;0;0;1;528174.194393907673657;6070549.508252760395408;9.438060922000034;54.781357277000041
4342;01211117152013212021;01;0;03;000;2021;11;11;4;3;2;6;0;0;0;1;0;0;1;0;609037.472137794829905;5967272.713352205231786;10.657257307000066;53.842508830000043
4343;01211031134013962021;01;0;02;000;2021;10;20;1;2;0;7;2;1;1;0;0;0;0;0;573420.477711851708591;6019224.765109613537788;10.128653677000045;54.315608698000062
4344;01210919134013082021;01;0;57;007;2021;09;22;1;2;8;1;2;0;0;1;0;0;0;0;606658.715020283125341;6017053.303721534088254;10.638636789000032;54.290240328000039
4345;01210901125013052021;01;0;54;092;2021;09;10;4;3;3;6;0;0;0;1;0;0;1;1;508650.775037769228220;6047937.286885196343064;9.133836749000068;54.578860318000068
4346;01211106161013552021;01;0;53;074;2021;11;19;7;3;8;1;2;0;0;1;0;0;0;0;598923.332061190158129;5920347.146699836477637;10.488673697000024;53.422888072000035
4347;01211104134013652021;01;0;02;000;2021;11;13;5;3;6;4;0;1;0;1;1;0;0;0;572853.379695965908468;6020049.272130213677883;10.120139094000024;54.323098716000061
4348;01210807181013682021;01;0;61;061;2021;08;16;7;3;5;3;0;0;1;1;0;0;0;0;538031.467995671555400;5970892.722494367510080;9.578605040000070;53.885096714000042
4349;01211002171013512021;01;0;60;005;2021;10;01;7;2;8;1;2;1;0;0;0;0;0;1;587949.017566458322108;5975649.143768161535263;10.339246036000077;53.921774748000075
4350;01210730152013622021;01;0;55;004;2021;07;08;6;3;9;6;0;0;0;1;0;0;0;0;608465.111874778755009;5976460.402555583044887;10.651813610000033;53.925174161000029
4352;01211008134013272021;01;0;57;010;2021;10;14;6;3;2;6;0;0;0;1;0;0;0;1;574884.253478749655187;6011679.981817951425910;10.149261913000032;54.247601100000054
4353;01210803161013182021;01;0;53;011;2021;08;07;3;3;5;2;0;0;1;1;0;0;0;0;605660.530883409082890;5958714.180885858833790;10.603017278000038;53.766310895000061
4354;01211020152013412021;01;0;03;000;2021;10;12;4;3;0;7;0;0;1;0;0;0;0;0;610072.506000045686960;5969615.706999732181430;10.673821316000044;53.863340734000076
